2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - Starting TwitterToKafkaServiceApplication using Java 17.0.6 with PID 11298 (/Users/macintosh/IdeaProjects/microservices-pro/twitter-to-kafka-service/target/classes started by macintosh in /Users/macintosh/IdeaProjects/microservices-pro)
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - Started TwitterToKafkaServiceApplication in 0.848 seconds (process running for 1.52)
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - App starts...
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - [Java, Microservices, Spring, Kafka, Elasticsearch]
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - Welcomes Godfred
2023-05-25 18:21:35 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque libero elit sed aulviner Kafka Lorem ultricies ipsum
2023-05-25 18:21:36 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit sensectetuer magna libero magna porttitor Java adipiscina ascenes Lorem ascenes
2023-05-25 18:21:37 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit Besuere sed conque aulviner Microservices magna porttitor ascenes Durus
2023-05-25 18:21:38 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes dolor aulviner sed Durus porttitor sensectetuer dolor Kafka ipsum dolor Durus ipsum magna adipiscina ultricies
2023-05-25 18:21:39 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner Dasse libero sensectetuer Lorem Kafka sed Besuere ascenes sed
2023-05-25 18:21:40 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum Durus conque Java Dasse Lorem
2023-05-25 18:21:41 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere dolor elit sensectetuer magna conque elit Spring ipsum magna elit sed Dasse
2023-05-25 18:21:42 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero conque ipsum Besuere Lorem dolor magna porttitor Java sensectetuer adipiscina sed adipiscina Durus sensectetuer ascenes
2023-05-25 18:21:43 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner sed magna Lorem Kafka conque porttitor
2023-05-25 18:21:44 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero Dasse Dasse Lorem aulviner ultricies Durus elit Elasticsearch elit dolor Lorem Dasse ipsum sed
2023-05-25 18:21:45 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed dolor sed elit Durus Besuere Durus Java ascenes adipiscina ascenes aulviner Lorem
2023-05-25 18:21:46 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit porttitor ultricies Java Dasse sed
2023-05-25 18:21:47 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus ascenes sed conque Kafka ascenes Dasse libero
2023-05-25 18:21:48 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse conque magna aulviner adipiscina Spring magna ipsum Dasse
2023-05-25 18:21:49 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina ultricies sensectetuer libero sed sed adipiscina libero Spring aulviner magna Dasse elit Dasse adipiscina
2023-05-25 18:21:50 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer conque ipsum sed ascenes aulviner dolor Spring ascenes Besuere magna ultricies elit
2023-05-25 18:21:51 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere Durus sensectetuer elit sed Microservices Dasse Durus elit
2023-05-25 18:21:52 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna porttitor elit ascenes Dasse Lorem Elasticsearch sensectetuer Durus conque elit sed
2023-05-25 18:21:53 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum Durus conque Dasse Durus Kafka sensectetuer conque magna
2023-05-25 18:21:54 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit Besuere sensectetuer sensectetuer Spring elit sed elit
2023-05-25 18:21:55 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus ipsum aulviner libero sed sensectetuer Microservices libero elit Lorem ascenes
2023-05-25 18:21:56 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner magna dolor libero libero Kafka Besuere Durus aulviner
2023-05-25 18:21:57 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus Besuere magna adipiscina Elasticsearch aulviner sed Dasse
2023-05-25 18:21:58 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor libero ascenes libero dolor libero dolor Kafka libero libero libero sed Lorem
2023-05-25 18:21:59 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse Lorem porttitor ultricies ultricies ascenes Lorem Besuere Java sensectetuer sed ultricies Durus ipsum magna
2023-05-25 18:22:00 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque Lorem adipiscina magna ascenes sed Spring adipiscina conque Durus ipsum Dasse
2023-05-25 18:22:01 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum sed porttitor adipiscina Elasticsearch porttitor Durus
2023-05-25 18:22:02 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina Durus aulviner Kafka Durus magna
2023-05-25 18:22:03 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes dolor Dasse Besuere ultricies dolor Kafka sed conque aulviner aulviner sensectetuer
2023-05-25 18:22:04 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem magna porttitor magna sensectetuer Kafka sensectetuer adipiscina conque Besuere
2023-05-25 18:22:05 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes libero libero Java sensectetuer Lorem
2023-05-25 18:22:06 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero elit ascenes sensectetuer Kafka dolor Dasse
2023-05-25 18:22:07 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed sensectetuer elit Elasticsearch magna ipsum
2023-05-25 18:22:08 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina sed sensectetuer Besuere conque conque Java dolor magna Besuere ascenes
2023-05-25 18:22:09 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere ultricies adipiscina Durus libero Spring Dasse Lorem Lorem
2023-05-25 18:22:10 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer Dasse elit Dasse Spring ascenes sensectetuer Lorem
2023-05-25 18:22:11 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies conque libero Dasse Microservices Durus Dasse conque
2023-05-25 18:22:12 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes conque dolor libero ipsum ultricies Dasse magna Microservices aulviner elit ascenes Dasse porttitor ascenes
2023-05-25 18:22:13 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem magna sed elit Java magna Besuere dolor
2023-05-25 18:22:14 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse sed adipiscina ultricies conque Elasticsearch elit libero Besuere dolor
2023-05-25 18:22:15 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor ascenes Durus Besuere Spring adipiscina elit
2023-05-25 18:22:16 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor sed dolor ascenes Microservices aulviner elit
2023-05-25 18:22:17 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies porttitor sed sensectetuer elit sensectetuer sed Microservices Besuere libero ultricies Durus elit
2023-05-25 18:22:18 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer Besuere adipiscina Dasse ultricies libero Microservices dolor porttitor ultricies sed
2023-05-25 18:22:19 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna porttitor Dasse magna Durus elit adipiscina Microservices aulviner Dasse ultricies porttitor aulviner
2023-05-25 18:22:20 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna conque dolor conque porttitor Spring dolor sensectetuer elit libero
2023-05-25 18:22:21 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem sed ascenes Lorem elit aulviner libero Spring ultricies adipiscina ascenes Besuere sed porttitor
2023-05-25 18:22:22 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina ultricies Dasse sed Microservices Lorem aulviner
2023-05-25 18:22:23 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor Lorem ipsum conque sensectetuer Microservices porttitor Durus ipsum magna
2023-05-25 18:22:24 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes Besuere elit libero Durus Microservices adipiscina Durus Dasse Besuere
2023-05-25 18:22:25 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum Dasse sed Lorem dolor sensectetuer Elasticsearch elit dolor elit Durus
2023-05-25 18:22:26 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes elit elit ascenes sensectetuer Java aulviner dolor Lorem
2023-05-25 18:22:27 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna aulviner ascenes Dasse ascenes Elasticsearch elit elit adipiscina magna
2023-05-25 18:22:28 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero ultricies ipsum dolor elit adipiscina sensectetuer Kafka magna sensectetuer dolor Lorem elit dolor
2023-05-25 18:22:29 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum sensectetuer adipiscina elit elit Besuere Microservices porttitor porttitor elit Besuere
2023-05-25 18:22:30 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum magna Durus libero dolor Elasticsearch Lorem dolor ascenes Lorem
2023-05-25 18:22:31 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor Besuere porttitor adipiscina sensectetuer ascenes Besuere Kafka aulviner ipsum conque Lorem ultricies
2023-05-25 18:22:32 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer porttitor libero elit dolor Microservices dolor Durus Lorem
2023-05-25 18:22:33 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes sensectetuer ultricies ascenes dolor porttitor Java elit dolor sensectetuer sensectetuer Lorem
2023-05-25 18:22:34 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna ipsum elit Dasse Spring adipiscina libero adipiscina
2023-05-25 18:22:35 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere Lorem Dasse aulviner Microservices libero aulviner dolor
2023-05-25 18:22:36 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum Lorem dolor Besuere libero Spring Dasse aulviner sed
2023-05-25 18:22:37 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna porttitor aulviner sed ascenes ultricies adipiscina aulviner Elasticsearch Besuere magna Besuere elit sensectetuer sed magna
2023-05-25 18:22:38 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem conque adipiscina elit sed Elasticsearch conque Dasse Durus
2023-05-25 18:22:39 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor Dasse Dasse elit Lorem Java libero magna aulviner
2023-05-25 18:22:40 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum ascenes Durus ascenes ipsum Kafka sensectetuer magna aulviner
2023-05-25 18:22:41 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna Besuere magna magna Elasticsearch adipiscina conque conque
2023-05-25 18:22:42 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere porttitor Lorem Besuere ipsum Besuere porttitor conque Spring aulviner Dasse Besuere Lorem magna Durus sensectetuer
2023-05-25 18:22:43 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed sed sed adipiscina libero Spring aulviner sed adipiscina ipsum
2023-05-25 18:22:44 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed porttitor adipiscina libero libero Durus Elasticsearch ascenes sensectetuer Lorem porttitor ascenes
2023-05-25 18:22:45 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque dolor porttitor ultricies elit ascenes Lorem elit Spring Lorem Durus adipiscina conque Besuere aulviner Lorem
2023-05-25 18:22:46 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque aulviner conque elit aulviner conque elit ascenes Microservices aulviner magna aulviner elit aulviner porttitor
2023-05-25 18:22:47 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer elit libero Besuere sed adipiscina Microservices Durus Durus ascenes elit
2023-05-25 18:22:48 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes dolor elit adipiscina ultricies Elasticsearch magna sensectetuer libero ultricies
2023-05-25 18:22:49 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer Lorem magna adipiscina conque ascenes ultricies Elasticsearch libero Durus sensectetuer porttitor Durus
2023-05-25 18:22:50 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque Besuere aulviner Spring aulviner Dasse
2023-05-25 18:22:51 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer ultricies sensectetuer adipiscina sensectetuer aulviner magna conque Kafka adipiscina Dasse magna adipiscina ultricies porttitor ascenes
2023-05-25 18:22:52 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna ultricies aulviner ascenes Spring conque ipsum adipiscina
2023-05-25 18:22:53 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies Durus Lorem conque Java Besuere Lorem
2023-05-25 18:22:54 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse sed ultricies Microservices ultricies ascenes
2023-05-25 18:22:55 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna sensectetuer magna dolor dolor adipiscina Lorem Durus Spring conque porttitor adipiscina ultricies libero libero
2023-05-25 18:22:56 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum Dasse libero adipiscina ascenes magna Microservices sensectetuer ipsum conque magna ascenes
2023-05-25 18:22:57 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse magna Dasse ascenes ascenes sensectetuer Kafka porttitor Lorem magna Durus
2023-05-25 18:22:58 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna ascenes magna libero Java dolor ultricies
2023-05-25 18:22:59 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque ipsum sed Besuere elit sed Kafka libero Durus libero ultricies
2023-05-25 18:23:00 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem libero Besuere elit Besuere Java ultricies libero libero
2023-05-25 18:23:01 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes ipsum magna elit aulviner elit elit Microservices ultricies Besuere Besuere aulviner sensectetuer libero
2023-05-25 18:23:02 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina ascenes porttitor Dasse porttitor Java ipsum sensectetuer libero libero
2023-05-25 18:23:03 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor elit Dasse ascenes elit Kafka magna libero ascenes aulviner
2023-05-25 18:23:04 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed ascenes Lorem ultricies Lorem Elasticsearch ipsum Dasse conque
2023-05-25 18:23:05 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor adipiscina libero Besuere ultricies Java ultricies libero Lorem
2023-05-25 18:23:06 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse Besuere Dasse sed Besuere ascenes conque Elasticsearch conque ultricies ultricies Besuere ipsum
2023-05-25 18:23:07 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus sed elit ipsum Lorem Microservices porttitor elit elit adipiscina
2023-05-25 18:23:08 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed ascenes sensectetuer sensectetuer libero aulviner porttitor Spring ultricies sensectetuer libero sensectetuer ascenes magna
2023-05-25 18:23:09 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus libero elit ipsum porttitor conque Spring Durus conque conque Dasse Lorem
2023-05-25 18:23:10 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina conque Besuere ipsum elit ultricies Spring elit porttitor ultricies ultricies
2023-05-25 18:23:11 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor porttitor magna libero Microservices sed sed
2023-05-25 18:23:12 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna ascenes Lorem libero Microservices ultricies aulviner
2023-05-25 18:23:13 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor sensectetuer sensectetuer Besuere Spring sensectetuer ipsum ascenes
2023-05-25 18:23:14 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem Dasse aulviner Dasse conque sensectetuer libero adipiscina Kafka ultricies dolor sed porttitor sed elit
