2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - Starting TwitterToKafkaServiceApplication using Java 17.0.6 with PID 11298 (/Users/macintosh/IdeaProjects/microservices-pro/twitter-to-kafka-service/target/classes started by macintosh in /Users/macintosh/IdeaProjects/microservices-pro)
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - Started TwitterToKafkaServiceApplication in 0.848 seconds (process running for 1.52)
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - App starts...
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - [Java, Microservices, Spring, Kafka, Elasticsearch]
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - Welcomes Godfred
2023-05-22 21:10:41 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed dolor ascenes porttitor ipsum adipiscina dolor Spring dolor porttitor Lorem dolor Durus aulviner
2023-05-22 21:10:42 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem Lorem elit Lorem ascenes libero elit Dasse Microservices Lorem conque magna sed Lorem Besuere ipsum
2023-05-22 21:10:43 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed dolor libero adipiscina libero Elasticsearch Dasse Lorem libero
2023-05-22 21:10:44 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero magna libero sed sed Lorem Spring adipiscina conque sensectetuer ultricies
2023-05-22 21:10:45 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum ipsum adipiscina Lorem sed Kafka conque sed conque
2023-05-22 21:10:46 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum ascenes porttitor conque Java adipiscina sed
2023-05-22 21:10:47 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse aulviner aulviner Lorem Besuere libero aulviner Durus Microservices dolor Besuere magna conque conque Dasse libero
2023-05-22 21:10:48 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus Besuere ascenes ascenes elit Java conque libero sed
2023-05-22 21:10:49 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner adipiscina ultricies Java elit libero
2023-05-22 21:10:50 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus aulviner libero conque magna adipiscina elit Spring ipsum sed elit libero ascenes magna
2023-05-22 21:10:51 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero Durus adipiscina libero sed Java conque Durus Dasse sed
2023-05-22 21:10:52 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor ipsum magna Java elit ascenes
2023-05-22 21:10:53 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor sensectetuer sensectetuer ipsum Spring magna sensectetuer
2023-05-22 21:10:54 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor ipsum Dasse ultricies sensectetuer Elasticsearch ultricies conque libero
2023-05-22 21:10:55 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere dolor magna magna Lorem sensectetuer Kafka sed conque porttitor Besuere elit
2023-05-22 21:10:56 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero Besuere sensectetuer Java ultricies libero
2023-05-22 21:10:57 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes conque magna Kafka adipiscina aulviner
2023-05-22 21:10:58 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere ascenes Besuere ipsum porttitor elit Spring adipiscina Besuere Besuere sensectetuer
2023-05-22 21:10:59 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere ipsum Besuere sensectetuer sed sensectetuer sensectetuer Elasticsearch porttitor ipsum sensectetuer Dasse ascenes
2023-05-22 21:11:00 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem aulviner Besuere Java Dasse Dasse
2023-05-22 21:11:01 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere ascenes ipsum ultricies Elasticsearch sensectetuer aulviner elit
2023-05-22 21:11:02 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero Besuere magna ipsum ultricies Durus elit ipsum Spring elit sed Lorem sensectetuer porttitor Besuere
2023-05-22 21:11:03 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus ipsum Dasse porttitor Lorem adipiscina Java Dasse dolor magna Lorem
2023-05-22 21:11:04 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem porttitor dolor adipiscina Elasticsearch magna elit Dasse
2023-05-22 21:11:05 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse Lorem Dasse porttitor Dasse Lorem Microservices Dasse adipiscina ipsum magna conque
2023-05-22 21:11:06 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse ultricies sensectetuer adipiscina aulviner aulviner Spring conque conque Lorem Durus conque
2023-05-22 21:11:07 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes libero elit elit Lorem Kafka Lorem sensectetuer libero
2023-05-22 21:11:08 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer porttitor magna ipsum elit aulviner porttitor Besuere Microservices elit elit sed Dasse libero libero
2023-05-22 21:11:09 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina ultricies dolor ultricies magna Durus Spring ascenes ultricies ascenes elit
2023-05-22 21:11:10 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor elit ultricies Besuere libero adipiscina dolor Lorem Spring sed sensectetuer ultricies ascenes ultricies Durus libero
2023-05-22 21:11:11 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere adipiscina aulviner ascenes Durus Java Dasse ipsum libero
2023-05-22 21:11:12 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit Durus Durus ipsum elit magna Java Besuere elit sed sed Durus
2023-05-22 21:11:13 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes adipiscina dolor Kafka conque Durus
2023-05-22 21:11:14 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna sed elit conque sed adipiscina Kafka Lorem dolor dolor Besuere adipiscina
2023-05-22 21:11:15 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque Lorem ascenes Elasticsearch dolor elit
2023-05-22 21:11:16 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit ascenes ipsum adipiscina Dasse libero Microservices sed elit aulviner sed
2023-05-22 21:11:17 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed Lorem Durus elit conque elit aulviner Spring Durus ipsum aulviner adipiscina Durus Besuere
2023-05-22 21:11:18 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies porttitor conque Dasse Java ultricies sed
2023-05-22 21:11:19 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina ascenes elit Dasse Elasticsearch conque adipiscina
2023-05-22 21:11:20 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit aulviner ipsum aulviner Dasse Elasticsearch aulviner porttitor magna ultricies
2023-05-22 21:11:21 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus magna ipsum ascenes porttitor ascenes Microservices porttitor libero Durus aulviner Besuere
2023-05-22 21:11:22 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor porttitor porttitor dolor Durus Elasticsearch ascenes ultricies adipiscina
2023-05-22 21:11:23 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit conque aulviner aulviner elit Elasticsearch conque Lorem ipsum
2023-05-22 21:11:24 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor conque sed ascenes porttitor ultricies Microservices elit Besuere ascenes elit Durus
2023-05-22 21:11:25 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina ultricies Besuere ultricies sed elit Besuere Microservices dolor sensectetuer sensectetuer ascenes ipsum Besuere
2023-05-22 21:11:26 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit adipiscina sed Lorem libero Spring sensectetuer adipiscina ultricies Dasse
2023-05-22 21:11:27 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer aulviner magna Durus Besuere aulviner dolor Durus Elasticsearch Dasse Besuere adipiscina adipiscina magna elit conque
2023-05-22 21:11:28 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse Dasse Dasse adipiscina magna magna adipiscina adipiscina Spring conque sensectetuer sed aulviner sensectetuer Lorem
2023-05-22 21:11:29 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed ascenes Lorem dolor ultricies Dasse dolor aulviner Java adipiscina dolor ipsum dolor adipiscina porttitor
2023-05-22 21:11:30 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero libero Lorem Kafka sed Durus
2023-05-22 21:11:31 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum elit sed libero porttitor elit Durus ipsum Microservices dolor Besuere sed ascenes libero Dasse
2023-05-22 21:11:32 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque ipsum Durus aulviner libero Java conque conque Lorem libero
2023-05-22 21:11:33 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero Lorem adipiscina adipiscina Dasse Elasticsearch elit sed aulviner Besuere
2023-05-22 21:11:34 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere Besuere ascenes magna Lorem porttitor dolor Elasticsearch Dasse sensectetuer ultricies magna aulviner
2023-05-22 21:11:35 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina magna ultricies Besuere Durus conque aulviner ipsum Spring elit dolor sensectetuer sed ultricies libero
2023-05-22 21:11:36 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner Dasse sed adipiscina Durus libero porttitor Kafka ultricies ipsum ultricies aulviner ultricies
2023-05-22 21:11:37 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor dolor dolor conque Java sensectetuer sensectetuer
2023-05-22 21:11:38 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed magna Dasse conque aulviner conque conque magna Microservices ipsum ultricies libero sensectetuer libero elit sensectetuer
2023-05-22 21:11:39 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere magna Lorem adipiscina Dasse porttitor Elasticsearch aulviner ultricies elit Lorem sed
2023-05-22 21:11:40 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies porttitor dolor ipsum sensectetuer dolor ascenes porttitor Kafka Dasse libero ipsum magna libero Dasse
2023-05-22 21:11:41 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna ultricies sed Microservices elit conque
2023-05-22 21:11:42 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed conque Dasse sensectetuer ipsum sensectetuer Lorem magna Kafka Lorem magna sed dolor ultricies porttitor aulviner
2023-05-22 21:11:43 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes Besuere Lorem Besuere porttitor Besuere ascenes Microservices ascenes sensectetuer elit dolor magna aulviner
2023-05-22 21:11:44 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes Dasse Lorem porttitor porttitor conque Dasse Spring sensectetuer aulviner porttitor Durus sensectetuer
2023-05-22 21:11:45 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse ascenes elit ultricies porttitor Lorem libero Spring magna dolor elit Besuere sed ascenes
2023-05-22 21:11:46 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor Besuere conque porttitor sed sensectetuer conque Durus Elasticsearch dolor magna Besuere Besuere porttitor Besuere Dasse
2023-05-22 21:11:47 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor porttitor Lorem Kafka Besuere sed
2023-05-22 21:11:48 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere sensectetuer Besuere dolor Java ipsum libero Durus
2023-05-22 21:11:49 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor aulviner ultricies Dasse magna sensectetuer ipsum Java Durus magna sensectetuer ipsum ultricies
2023-05-22 21:11:50 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit libero porttitor Dasse Dasse conque Kafka aulviner Lorem dolor ascenes Durus
2023-05-22 21:11:51 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner adipiscina porttitor Besuere Elasticsearch Lorem sed
2023-05-22 21:11:52 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero Durus libero ultricies ultricies Kafka magna libero adipiscina aulviner
2023-05-22 21:11:53 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies adipiscina dolor Besuere Microservices Durus sed
2023-05-22 21:11:54 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus sensectetuer ascenes Lorem ascenes Kafka Durus libero Lorem
2023-05-22 21:11:55 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna Dasse ultricies dolor elit Dasse Java ascenes Durus conque elit
2023-05-22 21:11:56 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina sed Durus Java sensectetuer elit
2023-05-22 21:11:57 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere Durus sed porttitor Durus Besuere dolor aulviner Java Lorem Dasse sed adipiscina porttitor conque
2023-05-22 21:11:58 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus sensectetuer sensectetuer adipiscina Microservices aulviner magna
2023-05-22 21:11:59 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus ultricies adipiscina sed ultricies ascenes conque conque Java Besuere aulviner elit ultricies magna dolor
2023-05-22 21:12:00 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer adipiscina Dasse dolor elit Java adipiscina sensectetuer Dasse
2023-05-22 21:12:01 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero Besuere aulviner Lorem ipsum sensectetuer Elasticsearch Besuere ultricies adipiscina ascenes
2023-05-22 21:12:02 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem ipsum Lorem magna conque Kafka sed magna ascenes ascenes
2023-05-22 21:12:03 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed Dasse aulviner Besuere aulviner ipsum Dasse Besuere Spring dolor ultricies elit Besuere adipiscina elit Durus
2023-05-22 21:12:04 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum adipiscina ultricies dolor aulviner Lorem magna adipiscina Elasticsearch aulviner sensectetuer aulviner Besuere aulviner ascenes
2023-05-22 21:12:05 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero porttitor Dasse ipsum Dasse Durus Microservices ascenes aulviner Durus sed ascenes
2023-05-22 21:12:06 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna Besuere dolor dolor Kafka ascenes Besuere
2023-05-22 21:12:07 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed elit sensectetuer ultricies Durus adipiscina ultricies Java aulviner Dasse libero ipsum aulviner Lorem
2023-05-22 21:12:08 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque porttitor libero Besuere adipiscina Dasse Spring ipsum adipiscina dolor porttitor ultricies
2023-05-22 21:12:09 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor Besuere aulviner elit Java porttitor adipiscina ascenes
2023-05-22 21:12:10 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna Durus Besuere libero magna Elasticsearch porttitor Dasse ultricies magna
2023-05-22 21:12:11 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem magna porttitor ultricies adipiscina aulviner porttitor sensectetuer Elasticsearch sed libero aulviner sed elit sensectetuer
2023-05-22 21:12:12 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit ultricies conque elit sensectetuer conque ipsum Java sensectetuer magna Dasse adipiscina libero ascenes
2023-05-22 21:12:13 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner adipiscina porttitor porttitor Lorem Java conque ultricies sensectetuer
2023-05-22 21:12:14 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor conque Lorem sensectetuer dolor Java conque Dasse aulviner
2023-05-22 21:12:15 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed libero Durus ipsum porttitor Dasse libero ipsum Kafka conque porttitor Durus ascenes libero ultricies
2023-05-22 21:12:16 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit elit aulviner adipiscina conque adipiscina Elasticsearch sensectetuer ultricies elit Durus
2023-05-22 21:12:17 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit Dasse magna dolor Besuere Dasse Besuere dolor Kafka elit conque adipiscina porttitor Durus Dasse
